file	assestment	status	result	language	context	target	processed	note	
../../TPTP-v7.3.0/Problems/SYN/SYN069-1.p		Unsatisfiable	False	cnf	(~big_f(X)|big_g(f(X))|~big_g(Y)|~big_h(X,Y)|big_k(Y)),(~big_f(X)|big_h(X,f(X))|~big_g(Y)|~big_h(X,Y)|big_k(Y)),(~big_f(X)|~big_j(X,f(X))|~big_g(Y)|~big_h(X,Y)|big_k(Y)),(~big_l(X)|~big_k(X)),(big_f(a)),(~big_h(a,X)|big_l(X)),(~big_g(X)|~big_h(a,X)|big_j(a,X))		[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:type, u13:type, u14:type, u15:type, u16:type, u17:type, u18:type, u19:type, u20:type, u21:type, u22:type, u23:type, u24:type, u25:type, u26:type, u27:type, u28:type, u29:type, u30:type, u31:type, u32:type, u33:type, u34:type, u35:[  u36:type ] =>type, u37:[  u38:type ] =>type, u39:type, u40:type, u41:type, u42:[  u43:type, u44:type ] =>type, u45:type, u46:[  u47:type ] =>type, u48:type, u49:[  u50:type ] =>type, u51:type, u52:[  u53:[  u54:(u55:[  u56:u49 u51 ] =>⊥ )× [  u57:[  u58:(u59:[  u60:u46 u48 u51 ] =>⊥ )× [  u61:[  u62:[  u63:(u64:[  u65:u46 u45 ] =>⊥ )× [  u66:[  u67:[  u68:(u69:[  u70:u42 u45 u51 ] =>⊥ )× [  u71:u41 u45 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u72:[  u73:[  u74:(u75:[  u76:u49 u51 ] =>⊥ )× [  u77:[  u78:(u79:[  u80:u42 u48 u51 u51 ] =>⊥ )× [  u81:[  u82:[  u83:(u84:[  u85:u46 u45 ] =>⊥ )× [  u86:[  u87:[  u88:(u89:[  u90:u42 u45 u51 ] =>⊥ )× [  u91:u41 u45 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u92:[  u93:[  u94:(u95:[  u96:u49 u51 ] =>⊥ )× [  u97:[  u98:[  u99:(u100:[  u101:u40 u48 u51 u51 ] =>⊥ )× [  u102:[  u103:[  u104:(u105:[  u106:u46 u45 ] =>⊥ )× [  u107:[  u108:[  u109:(u110:[  u111:u42 u45 u51 ] =>⊥ )× [  u112:u41 u45 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u113:[  u114:[  u115:(u116:[  u117:u39 u51 ] =>⊥ )× [  u118:[  u119:u41 u51 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u120:u49 u37, u121:[  u122:[  u123:(u124:[  u125:u42 u51 u37 ] =>⊥ )× [  u126:u39 u51 ] =>⊥ ] =>⊥ ] =>⊥, u127:[  u128:[  u129:(u130:[  u131:u46 u51 ] =>⊥ )× [  u132:[  u133:[  u134:(u135:[  u136:u42 u51 u37 ] =>⊥ )× [  u137:u40 u51 u37 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>(u138:[  u139:[  u140:(u141:[  u142:u49 u51 ] =>⊥ )× [  u143:u46 u35 u51 ] =>⊥ ] =>⊥ ] =>⊥ )× [  u144:[  u145:(u146:[  u147:u51 u52 ] =>⊥ )× [  u148:u45 u37 u52 u52 ] =>⊥ ] =>⊥ ] =>⊥			
../../TPTP-v7.3.0/Problems/SYN/SYN946+1.p		Theorem	False	fof		((![X]:p(X)&?[Y]:q(Y))=>?[Z]:![Y]:(p(Y)|r(Z)))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:[  u13:type ] =>type, u14:[  u15:type ] =>type ] =>[  u16:[  u17:type ] =>(u18:u14 u17 )× (u19:type )× u12 u19 ] =>(u20:type )× [  u21:type, u22:(u23:[  u24:u14 u21 ] =>⊥ )× [  u25:u11 u20 ] =>⊥ ] =>⊥			
../../TPTP-v7.3.0/Problems/SYN/SYN952+1.p		Theorem	True	fof		(![X]:p(X)=>?[Y]:p(Y))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:[  u8:type ] =>type ] =>[  u9:type, u10:u7 u9 ] =>(u11:type )× u7 u11			
../../TPTP-v7.3.0/Problems/SYN/SYN350-1.p		Unsatisfiable	False	cnf			[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:type, u13:type, u14:type, u15:type, u16:type, u17:type, u18:type, u19:type, u20:type, u21:type, u22:type, u23:type, u24:type, u25:type, u26:type, u27:type, u28:type, u29:type, u30:[  u31:type, u32:type ] =>type, u33:[  u34:type, u35:type ] =>type ] =>(u36:(u37:(u38:(u39:(u40:[  u41:[  u42:(u43:[  u44:u27 u28 u29 u30 u33 ] =>⊥ )× [  u45:u27 u33 u28 u29 u30 ] =>⊥ ] =>⊥ ] =>⊥ )× [  u46:(u47:[  u48:u33 u40 u28 u29 u30 ] =>⊥ )× [  u49:[  u50:u33 u30 u40 u28 u29 ] =>⊥ ] =>⊥ ] =>⊥ )× [  u51:(u52:[  u53:u33 u39 u28 u29 u30 ] =>⊥ )× [  u54:[  u55:(u56:[  u57:u33 u39 u28 u29 u28 ] =>⊥ )× [  u58:u33 u39 u28 u29 u29 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ )× [  u59:[  u60:(u61:[  u62:u33 u38 u28 u29 u30 ] =>⊥ )× [  u63:[  u64:[  u65:(u66:[  u67:u33 u38 u28 u29 u28 ] =>⊥ )× [  u68:u33 u38 u28 u29 u29 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ )× [  u69:(u70:[  u71:u33 u37 u28 u29 u30 ] =>⊥ )× [  u72:[  u73:(u74:[  u75:u33 u37 u28 u29 u28 ] =>⊥ )× [  u76:[  u77:u33 u28 u29 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ )× [  u78:[  u79:(u80:[  u81:u33 u36 u28 u29 u30 ] =>⊥ )× [  u82:[  u83:[  u84:(u85:[  u86:u33 u36 u28 u29 u28 ] =>⊥ )× [  u87:[  u88:u33 u28 u29 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥			
../../TPTP-v7.3.0/Problems/SYN/SYN344-1.p		Satisfiable	False	cnf			[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:type, u13:type, u14:type, u15:type, u16:type, u17:type, u18:type, u19:type, u20:type, u21:[  u22:type, u23:type ] =>type, u24:[  u25:type, u26:type ] =>type ] =>(u27:(u28:(u29:(u30:[  u31:(u32:[  u33:u18 u19 u20 u21 u24 ] =>⊥ )× [  u34:u18 u24 u24 ] =>⊥ ] =>⊥ )× [  u35:(u36:[  u37:u24 u30 u20 u21 u21 ] =>⊥ )× [  u38:u24 u19 u19 ] =>⊥ ] =>⊥ )× [  u39:[  u40:(u41:[  u42:u24 u20 u21 ] =>⊥ )× [  u43:u24 u20 u20 ] =>⊥ ] =>⊥ ] =>⊥ )× [  u44:[  u45:(u46:[  u47:u24 u21 u21 ] =>⊥ )× [  u48:u24 u19 u20 ] =>⊥ ] =>⊥ ] =>⊥ )× [  u49:[  u50:(u51:[  u52:u24 u21 u21 ] =>⊥ )× [  u53:[  u54:u24 u27 u19 u20 u27 u19 u20 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥			
../../TPTP-v7.3.0/Problems/SYN/SYN371+1.p		Theorem	False	fof		((?[X]:big_r(X,X)=>![Y]:big_r(Y,Y))=>?[U]:![V]:(big_r(U,U)=>big_r(V,V)))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:[  u12:type, u13:type ] =>type ] =>[  u14:(u15:type )× [  u16:u11 u15 u15, u17:type ] =>u11 u17 u17 ] =>(u18:type )× [  u19:type, u20:u11 u18 u18 ] =>u11 u19 u19			
../../TPTP-v7.3.0/Problems/SYN/SYN403+1.p		Theorem	False	fof		(![X]:(((f(X)=>g(X))&(g(X)=>h(X)))=>(f(X)=>h(X))))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:[  u12:type ] =>type, u13:[  u14:type ] =>type ] =>[  u15:type, u16:(u17:[  u18:u13 u15 ] =>u11 u15 )× [  u19:u11 u15 ] =>u10 u15, u20:u13 u15 ] =>u10 u15			
../../TPTP-v7.3.0/Problems/SYN/SYN185-1.p		Unsatisfiable	False	cnf	 load ../../TPTP-v7.3.0/Axioms/SYN001-0.ax					
../../TPTP-v7.3.0/Problems/SYN/SYN365+1.p		Theorem	False	fof		((![X]:?[Y]:(big_p(X)=>(big_r(X,g(h(Y)))&big_p(Y)))&![W]:(big_p(W)=>(big_p(g(W))&big_p(h(W)))))=>![X]:(big_p(X)=>?[Y]:(big_r(X,Y)&big_p(Y))))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:type, u13:type, u14:type, u15:type, u16:[  u17:type, u18:type ] =>type, u19:[  u20:type ] =>type, u21:[  u22:type ] =>type ] =>[  u23:[  u24:type ] =>(u25:type )× (u26:[  u27:u21 u24 ] =>(u28:u15 u16 u19 u25 u24 )× u21 u25 )× [  u29:type, u30:u21 u29 ] =>(u31:u21 u16 u29 )× u21 u19 u29, u32:type, u33:u21 u32 ] =>(u34:type )× (u35:u15 u34 u32 )× u21 u34			
../../TPTP-v7.3.0/Problems/SYN/SYN359+1.p		Theorem	False	fof		((?[X]:big_r(X)&![Y]:(big_r(Y)=>?[Z]:big_q(Y,Z))&![X,Y]:(big_q(X,Y)=>big_q(X,X)))=>?[X,Y]:(big_q(X,Y)&big_r(Y)))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:type, u13:type, u14:type, u15:type, u16:type, u17:type, u18:[  u19:type, u20:type ] =>type ] =>[  u21:(u22:type )× (u23:u18 u22 )× [  u24:type ] =>(u25:[  u26:u18 u24 ] =>(u27:type )× u17 u27 u24 )× [  u28:type, u29:type, u30:u17 u29 u28 ] =>u17 u28 u28 ] =>(u31:type )× (u32:type )× (u33:u17 u32 u31 )× u18 u32			
../../TPTP-v7.3.0/Problems/SYN/SYN152-1.p		Unsatisfiable	False	cnf	 load ../../TPTP-v7.3.0/Axioms/SYN001-0.ax					
../../TPTP-v7.3.0/Problems/SYN/SYN153-1.p		Unsatisfiable	False	cnf	 load ../../TPTP-v7.3.0/Axioms/SYN001-0.ax					
../../TPTP-v7.3.0/Problems/SYN/SYN358+1.p		Theorem	False	fof		(?[X]:(p&big_q(X))<=>(p&?[X]:big_q(X)))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:[  u11:type ] =>type ] =>(u12:type )× (u13:[  u14:(u15:u10 )× u9 u12 ] =>(u16:u10 )× (u17:type )× u9 u17 )× [  u18:(u19:u10 )× (u20:type )× u9 u20 ] =>(u21:u10 )× u9 u12			
../../TPTP-v7.3.0/Problems/SYN/SYN812-1.p			False					timeout		
../../TPTP-v7.3.0/Problems/SYN/SYN086-1.003.p		Satisfiable	False	cnf	(p_1_2|~p_2_2|~p_1_1),(p_1_2|~q_2_2|~q_1_1),(p_1_3|~p_2_3|~p_1_2),(p_1_3|~q_2_3|~q_1_2),(p_2_3|~p_3_3|~p_2_2),(p_2_3|~q_3_3|~q_2_2),(q_1_2|~p_2_2|~q_1_1),(q_1_2|~q_2_2|~p_1_1),(q_1_3|~p_2_3|~q_1_2),(q_1_3|~q_2_3|~p_1_2),(q_2_3|~p_3_3|~q_2_2),(q_2_3|~q_3_3|~p_2_2),(p_1_1|~p_1_2),(q_1_1|~q_1_2),(p_2_2|~p_1_2),(p_3_3|~p_2_3),(q_2_2|~q_1_2),(q_3_3|~q_2_3)		[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:type, u13:type, u14:type, u15:type, u16:type, u17:type, u18:type, u19:type, u20:type, u21:type, u22:type, u23:type, u24:type, u25:type, u26:type, u27:type, u28:type, u29:type, u30:type, u31:type, u32:type, u33:type, u34:type, u35:type, u36:type, u37:type, u38:type, u39:type, u40:type, u41:type, u42:type, u43:type, u44:type, u45:type, u46:type, u47:type, u48:type, u49:type, u50:type, u51:type, u52:type, u53:type, u54:type, u55:type, u56:type, u57:type, u58:type, u59:type, u60:type, u61:type, u62:type, u63:[  u64:(u65:[  u66:u62 ] =>⊥ )× [  u67:[  u68:[  u69:(u70:[  u71:u61 ] =>⊥ )× [  u72:[  u73:u60 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u74:[  u75:(u76:[  u77:u62 ] =>⊥ )× [  u78:[  u79:[  u80:(u81:[  u82:u59 ] =>⊥ )× [  u83:[  u84:u58 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u85:[  u86:(u87:[  u88:u57 ] =>⊥ )× [  u89:[  u90:[  u91:(u92:[  u93:u56 ] =>⊥ )× [  u94:[  u95:u62 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u96:[  u97:(u98:[  u99:u57 ] =>⊥ )× [  u100:[  u101:[  u102:(u103:[  u104:u55 ] =>⊥ )× [  u105:[  u106:u54 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u107:[  u108:(u109:[  u110:u56 ] =>⊥ )× [  u111:[  u112:[  u113:(u114:[  u115:u53 ] =>⊥ )× [  u116:[  u117:u61 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u118:[  u119:(u120:[  u121:u56 ] =>⊥ )× [  u122:[  u123:[  u124:(u125:[  u126:u52 ] =>⊥ )× [  u127:[  u128:u59 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u129:[  u130:(u131:[  u132:u54 ] =>⊥ )× [  u133:[  u134:[  u135:(u136:[  u137:u61 ] =>⊥ )× [  u138:[  u139:u58 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u140:[  u141:(u142:[  u143:u54 ] =>⊥ )× [  u144:[  u145:[  u146:(u147:[  u148:u59 ] =>⊥ )× [  u149:[  u150:u60 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u151:[  u152:(u153:[  u154:u51 ] =>⊥ )× [  u155:[  u156:[  u157:(u158:[  u159:u56 ] =>⊥ )× [  u160:[  u161:u54 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u162:[  u163:(u164:[  u165:u51 ] =>⊥ )× [  u166:[  u167:[  u168:(u169:[  u170:u55 ] =>⊥ )× [  u171:[  u172:u62 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u173:[  u174:(u175:[  u176:u55 ] =>⊥ )× [  u177:[  u178:[  u179:(u180:[  u181:u53 ] =>⊥ )× [  u182:[  u183:u59 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u184:[  u185:(u186:[  u187:u55 ] =>⊥ )× [  u188:[  u189:[  u190:(u191:[  u192:u52 ] =>⊥ )× [  u193:[  u194:u61 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥, u195:[  u196:(u197:[  u198:u60 ] =>⊥ )× [  u199:[  u200:u62 ] =>⊥ ] =>⊥ ] =>⊥, u201:[  u202:(u203:[  u204:u58 ] =>⊥ )× [  u205:[  u206:u54 ] =>⊥ ] =>⊥ ] =>⊥, u207:[  u208:(u209:[  u210:u61 ] =>⊥ )× [  u211:[  u212:u62 ] =>⊥ ] =>⊥ ] =>⊥, u213:[  u214:(u215:[  u216:u53 ] =>⊥ )× [  u217:[  u218:u56 ] =>⊥ ] =>⊥ ] =>⊥, u219:[  u220:(u221:[  u222:u59 ] =>⊥ )× [  u223:[  u224:u54 ] =>⊥ ] =>⊥ ] =>⊥, u225:[  u226:(u227:[  u228:u52 ] =>⊥ )× [  u229:[  u230:u55 ] =>⊥ ] =>⊥ ] =>⊥ ] =>[  u231:u225 ] =>⊥			
../../TPTP-v7.3.0/Problems/SYN/SYN184-1.p		Unsatisfiable	False	cnf	 load ../../TPTP-v7.3.0/Axioms/SYN001-0.ax					
../../TPTP-v7.3.0/Problems/SYN/SYN402+1.p		Theorem	True	fof		(![X]:(f(X)=>?[Y]:f(Y)))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:[  u8:type ] =>type ] =>[  u9:type, u10:u7 u9 ] =>(u11:type )× u7 u11			
../../TPTP-v7.3.0/Problems/SYN/SYN364+1.p		Theorem	False	fof		((![X]:(?[Y]:big_p(X,Y)=>![Z]:big_p(Z,Z))&![U]:?[V]:(big_p(U,V)|(big_m(U)&big_q(f(U,V))))&![W]:(big_q(W)=>~big_m(g(W))))=>![U]:?[V]:(big_p(g(U),V)&big_p(U,U)))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:type, u13:type, u14:type, u15:type, u16:type, u17:type, u18:type, u19:[  u20:type ] =>type, u21:[  u22:type ] =>type, u23:[  u24:type, u25:type ] =>type, u26:[  u27:type ] =>type ] =>[  u28:[  u29:type ] =>(u30:(u31:type )× [  u32:u26 u31 u29, u33:type ] =>u26 u33 u33 )× [  u34:type ] =>(u35:type )× (u36:[  u37:(u38:[  u39:u26 u35 u34 ] =>⊥ )× [  u40:(u41:u23 u34 )× u19 u21 u35 u34 ] =>⊥ ] =>⊥ )× [  u42:type, u43:u19 u42, u44:u23 u18 u42 ] =>⊥, u45:type ] =>(u46:type )× (u47:u26 u46 u18 u45 )× u26 u45 u45			
../../TPTP-v7.3.0/Problems/SYN/SYN370+1.p		Theorem	False	fof		(?[V]:![Y]:?[Z]:((big_p(a,Y,h(Y))|big_p(V,Y,f(Y)))=>big_p(V,Y,Z)))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:[  u9:type ] =>type, u10:[  u11:type, u12:type, u13:type ] =>type ] =>(u14:type )× [  u15:type ] =>(u16:type )× [  u17:[  u18:(u19:[  u20:u7 u8 u15 u15 u10 ] =>⊥ )× [  u21:u7 u6 u15 u15 u14 ] =>⊥ ] =>⊥ ] =>u7 u16 u15 u14			
../../TPTP-v7.3.0/Problems/SYN/SYN416+1.p		Theorem	True	fof		((p=>q)|(q=>p))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type ] =>[  u8:(u9:[  u10:[  u11:u7 ] =>u6 ] =>⊥ )× [  u12:[  u13:u6 ] =>u7 ] =>⊥ ] =>⊥			
../../TPTP-v7.3.0/Problems/SYN/SYN953+1.p		Theorem	False	fof		(![X]:(p(X)=>q(X))=>(![X]:p(X)=>![X]:q(X)))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:[  u12:type ] =>type ] =>[  u13:type, u14:[  u15:u11 u13 ] =>u10 u13, u16:type, u17:u11 u16, u18:type ] =>u10 u18			
../../TPTP-v7.3.0/Problems/SYN/SYN947+1.p		Theorem	False	fof		(![X]:?[Y]:(p(X)&q(Y))=>?[Z]:![Y]:(p(Y)|r(Z)))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:[  u13:type ] =>type, u14:[  u15:type ] =>type ] =>[  u16:type ] =>(u17:type )× [  u18:(u19:u14 u16 )× u12 u17 ] =>(u20:type )× [  u21:type, u22:(u23:[  u24:u14 u21 ] =>⊥ )× [  u25:u11 u20 ] =>⊥ ] =>⊥			
../../TPTP-v7.3.0/Problems/SYN/SYN033-1.p		Unsatisfiable	False	cnf	(p(g(A,B),A,B)),(p(A,h(A,B),B)),(~p(A,B,C)|~p(D,E,B)|~p(A,D,F)|p(F,E,C))		[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:[  u13:type ] =>type, u14:type, u15:type, u16:type, u17:type, u18:[  u19:type, u20:type, u21:type ] =>type, u22:type, u23:type, u24:type, u25:u18 u23 u24 u22 u23 u24, u26:u18 u23 u17 u23 u24 u24, u27:[  u28:[  u29:(u30:[  u31:u18 u16 u23 u24 ] =>⊥ )× [  u32:[  u33:[  u34:(u35:[  u36:u18 u23 u14 u15 ] =>⊥ )× [  u37:[  u38:[  u39:(u40:[  u41:u18 u12 u15 u24 ] =>⊥ )× [  u42:u18 u16 u14 u12 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥ ] =>[  u43:u18 u11 u24 u24 u11 u24 ] =>⊥			
../../TPTP-v7.3.0/Problems/SYN/SYN002-1.007.008.p			False					Parser Error"TokenPeriod"		
../../TPTP-v7.3.0/Problems/SYN/SYN986-10.005.p		Unsatisfiable	False	cnf	(ifeq(A,A,B,C)=B),(r(Y,zero,succ(Y))=true),(ifeq(r(Z,X,Z1),true,ifeq(r(Y,X,Z),true,r(Y,succ(X),Z1),true),true)=true)		[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:type, u13:type, u14:type, u15:type, u16:type, u17:type, u18:type, u19:type, u20:type, u21:(u22:[  u23:u17 u18 u19 u20 u20 ] =>u19 )× [  u24:u19 ] =>u17 u18 u19 u20 u20, u25:(u26:[  u27:u13 u14 u16 u15 u16 ] =>u12 )× [  u28:u12 ] =>u13 u14 u16 u15 u16, u29:(u30:[  u31:u17 u12 u17 u12 u13 u9 u14 u10 u16 u12 u13 u11 u10 u16 u12 u13 u9 u10 u11 ] =>u12 )× [  u32:u12 ] =>u17 u12 u17 u12 u13 u9 u14 u10 u16 u12 u13 u11 u10 u16 u12 u13 u9 u10 u11 ] =>⊥	found nothing to prove		
../../TPTP-v7.3.0/Problems/SYN/SYN548+1.p			False					Parser Error"TokenHead"		
../../TPTP-v7.3.0/Problems/SYN/SYN031-1.p		Unsatisfiable	False	cnf	(g(A,a)|g(f(A),A)),(g(A,a)|g(A,f(A))),(~g(A,B)|g(f(B),B)),(~g(A,B)|g(B,f(B)))		[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:type, u13:type, u14:type, u15:type, u16:type, u17:type, u18:[  u19:type, u20:type ] =>type, u21:type, u22:type, u23:[  u24:(u25:[  u26:u18 u21 u22 ] =>⊥ )× [  u27:u18 u22 u17 u22 ] =>⊥ ] =>⊥, u28:[  u29:(u30:[  u31:u18 u21 u22 ] =>⊥ )× [  u32:u18 u17 u22 u22 ] =>⊥ ] =>⊥, u33:[  u34:[  u35:(u36:[  u37:u18 u16 u22 ] =>⊥ )× [  u38:u18 u16 u17 u16 ] =>⊥ ] =>⊥ ] =>⊥, u39:[  u40:[  u41:(u42:[  u43:u18 u16 u22 ] =>⊥ )× [  u44:u18 u17 u16 u16 ] =>⊥ ] =>⊥ ] =>⊥ ] =>[  u45:[  u46:(u47:[  u48:u18 u16 u22 ] =>⊥ )× [  u49:[  u50:u18 u21 u16 ] =>⊥ ] =>⊥ ] =>⊥ ] =>⊥			
../../TPTP-v7.3.0/Problems/SYN/SYN979+1.p		Theorem	False	fof		(![A,B]:?[X,Y]:(((q(X)=>p(X,A))&q(A)&q(B)&(r(Y)=>p(B,Y))&r(A)&r(B)&(s(A)=>p(X,Y))&s(A))=>p(A,B)))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:type, u13:type, u14:type, u15:type, u16:type, u17:type, u18:type, u19:type, u20:[  u21:type ] =>type, u22:[  u23:type ] =>type, u24:[  u25:type, u26:type ] =>type ] =>[  u27:type, u28:type ] =>(u29:type )× (u30:type )× [  u31:(u32:[  u33:u24 u29 ] =>u22 u27 u29 )× (u34:u24 u27 )× (u35:u24 u28 )× (u36:[  u37:u20 u30 ] =>u22 u30 u28 )× (u38:u20 u27 )× (u39:u20 u28 )× (u40:[  u41:u19 u27 ] =>u22 u30 u29 )× u19 u27 ] =>u22 u28 u27			
../../TPTP-v7.3.0/Problems/SYN/SYN951+1.p		Theorem	True	fof		(?[X]:p(X)=>(?[X]:p(X)&(a=>((b|~b)&(q=>q)))))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:type, u10:type, u11:type, u12:type, u13:type, u14:type, u15:[  u16:type ] =>type ] =>(u17:type )× [  u18:u15 u17 ] =>(u19:type )× (u20:u15 u19 )× [  u21:u14 ] =>(u22:[  u23:(u24:[  u25:u13 ] =>⊥ )× [  u26:[  u27:u13 ] =>⊥ ] =>⊥ ] =>⊥ )× [  u28:u12 ] =>u12			
../../TPTP-v7.3.0/Problems/SYN/SYN945+1.p		Theorem	False	fof		(![X]:p(X)=>![A,B]:(p(A)&p(B)))	[  u0:T, u1:type, u2:type, u3:type, u4:type, u5:type, u6:type, u7:type, u8:type, u9:[  u10:type ] =>type ] =>[  u11:type, u12:u9 u11, u13:type, u14:type ] =>(u15:u9 u13 )× u9 u14			
